action_norm_max_to_goal,action_norm_mean_to_goal,category,dataset,episode,eval_index,global_idx,goal_idx,goal_observation_dist,goal_pos_dist_max,goal_pos_dist_mean,goal_pos_dist_sum,goal_qpos_dist,goal_quat_dist_max,goal_quat_dist_mean,k1_success,k4_success,latent_mse_best,latent_mse_improvement_abs,latent_mse_improvement_rel,latent_mse_k1,latent_mse_k4,latent_oracle_depth_2pct,residual_max,residual_mean_k1,residual_mean_k4,seed,start_block_pairwise_mean,start_block_pairwise_min,start_step
1.1568630002317861,0.5531784003333496,easy_both_success,cube_double_rel00005_current,63,0,63859,63884,0.0,0.0,0.0,0.0,1.252564126117744,3.4352062306644077e-17,1.9730026752379387e-17,True,True,0.0032351266127079725,-1.283944584429264e-05,-0.0039687613025307655,0.0032351266127079725,0.003247966058552265,1,2.7073899673268897e-06,2.7073899673268897e-06,7.017775032966411e-13,42,0.2771308366534102,0.2771308366534102,796
1.0807787631877481,0.6392340793641139,hard_both_fail,cube_double_rel00005_current,67,1,67964,67989,0.0,0.07793126943634802,0.03896563471817401,0.07793126943634802,1.0921508931737838,0.026578257873454084,0.013289128936727042,False,False,0.0013875243021175265,-3.7369318306446075e-08,-2.6932370019494556e-05,0.0013875243021175265,0.001387561671435833,1,3.2381385040025634e-07,3.2381385040025634e-07,0.0,42,0.2600415886734153,0.2600415886734153,897
1.0737563012839868,0.7599675268430306,easy_both_success,cube_double_rel00005_current,85,2,86004,86029,0.0,0.13856418597560463,0.06928209298780232,0.13856418597560463,0.5936287689746924,0.0336428201519607,0.01682141007598035,True,True,0.002736155642196536,-9.313225746154785e-08,-3.4037631849059835e-05,0.002736155642196536,0.0027362487744539976,1,1.4253181461754139e-06,1.4253181461754139e-06,0.0,42,0.20268908903941302,0.20268908903941302,919
1.7539364640998665,0.8593837299220018,hard_both_fail,cube_double_rel00005_current,89,3,89329,89354,0.0,0.040947933546158624,0.020473966773079312,0.040947933546158624,1.3791153723720586,0.0153383244185644,0.007669162209282234,False,False,0.007902957499027252,4.414469003677368e-07,5.5855271057225764e-05,0.007903406396508217,0.007902964949607849,1,2.15270665648859e-06,2.15270665648859e-06,0.0,42,0.18531397749443096,0.18531397749443096,240
1.5263529873403099,1.1539972758726436,easy_both_success,cube_double_rel00005_current,92,4,92222,92247,0.0,0.4518559129362276,0.2259279564681138,0.4518559129362276,2.1079421511163217,0.05836727576440822,0.029183637882204135,True,True,0.0022902199998497963,1.1986587196588516e-05,0.005196749698370695,0.002306554699316621,0.0022945681121200323,1,3.3783526305342093e-06,3.3783526305342093e-06,5.892016746462253e-14,42,0.24628152616277524,0.24628152616277524,130
1.871457430069157,1.1880740509946706,easy_both_success,cube_double_rel00005_current,94,5,94263,94288,0.0,0.0,0.0,0.0,0.863062263256949,4.533016723833393e-16,2.5727906834194363e-16,True,True,0.002809163648635149,-3.914348781108856e-06,-0.0013934214366599917,0.002809163648635149,0.002813077997416258,1,3.223497060389491e-06,3.223497060389491e-06,3.151897959210309e-13,42,0.39182163725105124,0.39182163725105124,169
1.2107431746622035,0.6510024313117375,hard_both_fail,cube_double_rel00005_current,128,6,128234,128259,0.0,0.17745857022536116,0.08883071965247512,0.17766143930495024,1.0517484152226055,0.0353889537746317,0.017980182904554335,False,False,0.002628252375870943,5.457084625959396e-06,0.0020720146130770445,0.0026337094604969025,0.002628252375870943,1,1.9450203581072856e-06,1.9450203581072856e-06,2.4093383405885803e-20,42,0.04001081804461461,0.04001081804461461,106
1.4310647126898273,0.9150809341227577,easy_both_success,cube_double_rel00005_current,165,7,165386,165411,0.0,0.3109008401735395,0.1603071083578074,0.3206142167156148,1.3209668334840574,0.7988907820506169,0.5145461466836475,True,True,0.0028391461819410324,-9.941868484020233e-08,-3.501710671116598e-05,0.0028391461819410324,0.0028392456006258726,1,1.0363672799940105e-06,1.0363672799940105e-06,0.0,42,0.3001380082356143,0.3001380082356143,221
1.6099961173397501,0.9774748672243095,easy_both_success,cube_double_rel00005_current,182,8,182713,182738,0.0,0.0,0.0,0.0,1.4461573035216928,3.6843174634907253e-17,2.0072730543261872e-17,True,True,0.0026898819487541914,2.039829269051552e-06,0.000757757923565805,0.0026919273659586906,0.002689887536689639,1,4.201978299533948e-06,4.201978299533948e-06,3.103237220291893e-17,42,0.20714632697502505,0.20714632697502505,531
0.9863716721587934,0.558813915342419,easy_both_success,cube_double_rel00005_current,201,9,201650,201675,0.0,0.021665115270219915,0.010832557635109957,0.021665115270219915,1.2563825194032952,0.01782199734223472,0.008910998671117382,True,True,0.002204557415097952,-8.582137525081635e-07,-0.0003892907116096467,0.002204557415097952,0.00220541562885046,1,3.1117010621528607e-06,3.1117010621528607e-06,4.94942063683226e-17,42,0.12835700384156043,0.12835700384156043,449
